0.000231401,
0.000231428,
0.00275337,
0.000230539,
0.000258608,
0.0020952,
0.000231401,
0.000258534,
0.00925197,
0.000231354,
0.000258534,
0.000231476,
0.000231401,
0.000258486,
0.000257671,
0.000230539,
0.0116751,
0.0092798,
0.0154127,
0.00209426,
0.0111427,
0.0046036,
0.000231401,
0.000231401,
0.00457728,
0.00209512,
0.0111164,
0.000231401,
0.00460449,
0.00644095,
0.00641856,
0.000231354,
0.000258534,
0.00209431,
0.000231401,
0.00209431,
4.73339e-08,
0.000231401,
0.00496561,
0.000230586,
0.006441,
0.00457728,
0.00209512,
0.000258534,
0.000231476,
0.0160481,
0.00925279,
2.79949e-05,
0.00927898,
0.00209438,
0.00212144,
2.79949e-05,
0.00457728,
0.000231354,
0.000230643,
0.000231401,
0.000258534,
0.006441,
0.00457731,
0.000258534,
0.000231476,
0.0111165,
0.000231354,
0.000231401,
0.000230539,
0.000231401,
0.000231354,
0.000231354,
0.000258608,
0.000231401,
0.000230613,
0.0116752,
0.000258561,
0.00186466,
0.00209512,
0.00209512,
0.0116752,
0.000231401,
0.000231428,
0.00925266,
0.000258534,
0.013539,
0.00209438,
0.000230539,
0.00212151,
