0, 
1.40566, 1.64048, 0.0376353, 1.76283, 0.0424843, , 
0, 
0.0775008, 0.0376353, 1.76283, 0.0424843, 1.74677, , 
1.40566, 2.44816, 0.0424843, 0.0775008, 1.76283, , 
1.64048, 0.0376353, 0.0775008, 0.0424843, 1.55448, 1.76283, , 
0.0424843, 0.0376353, 0.0775008, 1.76283, , 
0, 
0.434618, 0.0424843, 0.0775008, 0.0376353, 1.76283, , 
1.64048, 1.40566, 0.0424843, 0.0376353, 1.76283, , 
0, 
1.64048, 0.0424843, 1.76283, 1.55448, 1.11831, , 
1.64048, 2.44816, 0.0424843, 1.76283, , 
1.64048, 0.434618, 2.44816, 0.0424843, 1.76283, 1.11831, , 
1.64048, 0.0424843, 0.0376353, 0.0428324, , 
0, 
1.64048, 0.0424843, 0.0376353, 1.76283, , 
1.64048, 2.44816, 0.0424843, 1.76283, 1.11831, , 
0, 
0, 
0, 
1.64048, 0.0775008, 1.82783, 0.0424843, , 
1.82783, 0.0424843, 0.0775008, 1.11831, , 
1.64048, 2.44816, 0.0424843, 1.11831, , 
0, 
0, 
1.64048, 1.82783, 0.0424843, 1.40566, 1.76283, 1.11831, 0.0775008, , 
0, 
1.64048, 0.0424843, 0.0775008, 1.11831, 1.76283, , 
1.64048, 1.82783, 1.11831, 0.0424843, , 
1.64048, 2.44816, 0.0424843, 1.76283, 1.11831, , 
0, 
1.64048, 0.434618, 0.639413, 1.82783, 0.0775008, 0.0424843, 1.11831, , 
1.64048, 2.44816, 0.0424843, 1.76283, 0.0775008, , 
0.0424843, 1.76283, 1.11831, 1.82783, , 
0, 
1.64048, 2.44816, 0.0424843, 0.0775008, , 
1.64048, 1.82783, 0.0424843, 1.76283, , 
1.64048, 2.44816, 0.0424843, 1.11831, 1.76283, , 
0.0424843, 1.82783, 1.40566, 1.76283, , 
0.434618, 2.44816, 0.0424843, 1.76283, 1.11831, , 
1.64048, 2.44816, 0.0424843, 1.11831, , 
0, 
1.64048, 0.0424843, 1.82783, 1.76283, , 
1.64048, 0.0424843, 0.0775008, 1.76283, 1.13244, , 
2.44816, 0.0424843, 1.11831, 1.76283, , 
1.82783, 0.0424843, 1.40566, 1.76283, , 
0, 
2.44816, 0.0424843, 1.40566, 1.76283, 1.11831, , 
0.0775008, 0.0424843, 1.11831, 1.76283, , 
0, 
1.64048, 2.44816, 0.0424843, 1.76283, , 
1.64048, 0.434618, 0.0424843, 2.44816, 0.0775008, 1.76283, , 
0, 
0, 
0.434618, 2.44816, 0.0775008, 0.0424843, , 
0.0424843, 2.44816, 1.11831, 0.0775008, , 
1.64048, 1.40566, 0.0424843, 1.76283, 1.11831, , 
0.0424843, 2.44816, 0.0775008, 1.40566, 1.11831, 1.76283, , 
0, 
0, 
0, 
1.64048, 0.0424843, 2.44816, 1.40566, 1.76283, , 
1.64048, 1.82783, 0.0424843, 1.76283, , 
2.44816, 0.0424843, 0.0428324, 1.76283, 1.11831, , 
1.64048, 1.82783, 0.0424843, 1.76283, , 
0, 
0, 
0, 
0, 
1.64048, 0.0424843, 2.44816, 0.0775008, 1.11831, , 
0, 
1.64048, 2.44816, 0.0424843, 0.0775008, 1.11831, , 
1.64048, 1.82783, 0.0424843, 1.76283, 1.11831, , 
0, 
2.44816, 0.0424843, 1.76283, 0.0775008, , 
0, 
2.44816, 0.0424843, 1.76283, 1.11831, , 
0, 
0, 
0.0424843, 0.0775008, 0.0376353, 1.76283, , 
1.64048, 2.44816, 0.0424843, 1.76283, , 
0, 
0, 
0, 
1.64048, 0.0424843, 2.44816, 1.76283, , 
0, 
1.64048, 2.44816, 0.0775008, 0.0424843, 1.76283, 1.11831, , 
1.64048, 0.0424843, 1.76283, 1.11831, , 
0.0424843, 0.0775008, 1.11831, 1.76283, , 
0, 
0, 
0.0424843, 1.82783, 1.40566, 1.76283, , 
