0.380995,
0.449465,
0.309524,
0.355051,
0.284726,
0.366587,
0.367504,
0.331224,
0.334462,
0.408727,
0.276418,
0.396439,
0.418604,
0.282891,
0.378983,
0.238885,
0.282362,
0.30584,
0.317907,
0.23047,
0.32664,
0.275587,
0.353342,
0.386727,
0.437843,
0.325384,
0.289576,
0.39494,
0.342245,
0.345608,
0.405014,
0.246799,
0.31815,
0.413981,
0.356151,
0.446533,
0.273534,
0.360636,
0.275546,
0.42112,
0.280206,
0.250223,
0.291084,
0.289586,
0.417074,
0.362057,
0.306651,
0.296264,
0.376496,
0.332069,
0.336549,
0.343241,
0.334954,
0.41202,
0.359406,
0.299522,
0.393379,
0.250947,
0.322369,
0.318467,
0.281638,
0.271277,
0.369224,
0.430351,
0.268122,
0.408335,
0.420569,
0.183407,
0.365022,
0.40446,
0.445019,
0.324826,
0.415756,
0.273904,
0.322008,
0.19269,
0.353627,
0.350535,
0.279187,
0.314653,
0.262152,
0.323242,
0.322072,
0.399734,
0.306041,
0.328759,
0.374354,
0.371354,
0.111746,
0.180866,
0.186924,
0.236262,
0.371211,
0.320079,
0.286456,
0.26752,
0.448403,
0.280402,
0.289197,
0.385333,
0.3919,
0.419351,
0.352416,
0.255383,
0.264047,
0.37674,
0.38379,
0.282946,
0.381956,
0.223526,
0.340125,
0.135338,
0.311292,
0.280414,
0.225883,
0.35286,
0.213285,
0.304358,
0.35798,
0.362022,
0.29265,
0.256044,
0.39033,
0.388244,
0.313773,
0.362617,
0.338044,
0.211612,
0.32982,
0.360645,
0.160889,
0.268645,
0.337234,
0.405951,
0.34766,
0.237838,
0.299553,
0.246894,
0.355581,
0.290098,
0.30692,
0.325086,
0.339001,
0.354615,
0.228091,
0.308915,
0.275231,
0.351509,
0.25781,
0.309797,
0.296715,
0.278136,
0.207917,
0.408341,
0.318997,
0.311311,
0.278304,
0.243782,
0.342795,
0.228283,
0.349343,
0.293264,
0.224009,
0.279293,
0.325085,
0.401032,
0.352167,
0.437992,
0.411328,
0.372012,
0.281277,
0.386342,
0.298486,
0.335318,
0.237079,
0.247237,
0.275898,
0.239725,
0.323385,
0.20925,
0.193094,
0.319951,
0.342076,
