1.99215, 
1.92036, 
1.95191, 
1.95888, 
2.03354, 
1.88828, 
2.03024, 
2.01402, 
2.0159, 
1.96542, 
1.98608, 
1.98993, 
1.95092, 
1.89327, 
1.84281, 
2.00656, 
1.91165, 
1.9321, 
1.90678, 
2.0035, 
1.89135, 
1.98758, 
1.96399, 
1.97613, 
1.97861, 
2.01351, 
1.96412, 
2.03351, 
1.99852, 
1.97528, 
1.92044, 
2.03268, 
1.84311, 
1.89493, 
2.0028, 
2.00705, 
1.98495, 
1.96412, 
2.02536, 
2.01012, 
1.94163, 
2.04114, 
1.91901, 
1.9988, 
1.92168, 
1.9486, 
1.97528, 
2.04229, 
1.90998, 
1.96546, 
2.02489, 
2.0053, 
2.02738, 
2.01403, 
1.96415, 
2.05884, 
2.03721, 
1.96073, 
1.90617, 
2.00135, 
2.02229, 
1.99481, 
1.84283, 
2.02748, 
2.01256, 
2.03695, 
1.99896, 
1.96415, 
1.91403, 
2.02402, 
1.95876, 
2.02226, 
1.88454, 
2.02926, 
1.86473, 
2.01221, 
1.90836, 
2.0278, 
2.00921, 
1.93859, 
2.01857, 
2.02599, 
1.97134, 
2.00841, 
1.85248, 
1.96415, 
1.79667, 
2.02402, 
1.97931, 
1.99852, 
2.03711, 
1.95908, 
1.87566, 
1.98542, 
1.93692, 
2.00575, 
1.97134, 
1.95587, 
2.01659, 
2.00841, 
2.00152, 
1.9242, 
2.01804, 
1.9914, 
1.99479, 
1.99852, 
2.03618, 
1.9632, 
2.01857, 
1.86812, 
2.04105, 
1.98751, 
1.93695, 
1.98999, 
2.01857, 
1.95876, 
1.90091, 
2.00058, 
1.97613, 
1.93319, 
2.02334, 
1.96029, 
1.9242, 
1.96912, 
1.9608, 
1.95106, 
1.97082, 
2.01032, 
2.04066, 
1.98617, 
2.01706, 
1.97074, 
2.02204, 
1.93692, 
1.98856, 
1.99869, 
1.9665, 
2.01677, 
2.02697, 
1.97538, 
2.01804, 
2.03136, 
1.96415, 
2.02935, 
2.03174, 
2.00233, 
2.02697, 
2.00071, 
2.01324, 
2.03136, 
2.03004, 
1.99414, 
2.00109, 
2.0244, 
2.01857, 
2.00441, 
2.02666, 
2.01857, 
1.97613, 
1.98992, 
2.03366, 
1.99817, 
2.0421, 
1.90849, 
1.97754, 
2.00714, 
2.01857, 
2.03964, 
2.00714, 
2.04775, 
2.03172, 
1.97049, 
2.0437, 
1.94983, 
1.93691, 
2.03721, 
1.98552, 
2.01335, 
2.0214, 
2.01857, 
2.04397, 
2.01596, 
