0.234437,
0.271692,
0.213805,
0.168165,
0.333862,
0.237273,
0.185399,
0.219907,
0.145145,
0.262644,
0.210572,
0.178636,
0.244412,
0.17499,
0.23944,
0.29636,
0.392259,
0.184112,
0.186329,
0.305103,
0.215419,
0.333986,
0.304334,
0.17981,
0.286453,
0.207268,
0.202723,
0.264942,
0.178383,
0.215916,
0.332408,
0.256078,
0.3095,
0.223863,
0.234533,
0.226555,
0.229587,
0.222707,
0.120641,
0.231436,
0.258703,
0.146382,
0.335308,
0.25717,
0.218245,
0.142203,
0.198334,
0.22943,
0.146506,
0.253372,
0.255076,
0.433214,
0.239713,
0.201256,
0.233454,
0.380862,
0.170031,
0.219017,
0.317429,
0.243943,
0.356925,
0.30003,
0.289337,
0.388963,
0.269877,
0.381552,
0.341522,
0.199718,
0.215906,
0.287645,
0.237646,
0.210482,
0.216547,
0.269215,
0.232223,
0.395185,
0.271035,
0.207437,
0.256352,
0.328399,
0.144757,
0.30573,
0.249136,
0.144539,
0.323243,
0.320302,
0.22211,
0.213144,
0.277206,
0.256895,
0.189779,
0.356355,
0.25938,
0.174639,
0.275871,
0.33565,
0.172558,
0.289086,
0.258313,
0.279044,
0.348078,
0.205982,
0.366582,
0.237118,
0.157805,
0.345032,
0.362304,
0.31675,
0.222472,
0.25795,
0.268441,
0.327702,
0.184288,
0.29171,
0.367407,
0.120161,
0.269481,
0.290646,
0.215821,
0.254996,
0.313381,
0.338089,
0.190207,
0.238055,
0.248004,
0.330512,
0.237096,
0.467495,
0.227372,
0.247438,
0.30404,
0.233469,
0.116874,
0.317823,
0.235674,
0.208662,
0.286268,
0.197531,
0.316049,
0.339183,
0.165564,
0.186429,
0.248076,
0.331548,
0.197596,
0.334131,
0.18999,
0.380817,
0.23135,
0.325746,
0.202958,
0.140953,
0.149476,
0.187987,
0.227375,
0.141127,
0.252862,
0.212807,
0.411036,
0.25775,
0.203798,
0.389941,
0.145968,
0.399228,
0.241915,
0.344183,
0.221781,
0.467187,
0.265818,
0.471597,
0.389562,
0.388782,
0.214979,
0.253371,
0.311608,
0.22866,
0.400608,
0.324468,
0.230561,
0.208396,
0.328252,
0.205649,
0.201509,
