0.555723,
0.495329,
0.456204,
0.305624,
0.34973,
0.500913,
0.628062,
0.414206,
0.324168,
0.353717,
0.418281,
0.493822,
0.294516,
0.456204,
0.330722,
0.52887,
0.27631,
0.373989,
0.285975,
0.380245,
0.28603,
0.434429,
0.373445,
0.370859,
0.27719,
0.381009,
0.373106,
0.370572,
0.373106,
0.279721,
0.277128,
0.279713,
0.456575,
0.342609,
0.298836,
0.362308,
0.373106,
0.28598,
0.342835,
0.370572,
0.276307,
0.278842,
0.340892,
0.279716,
0.373115,
0.370513,
0.370574,
0.370572,
0.318194,
0.315659,
0.370572,
0.27626,
0.37058,
0.434617,
0.370572,
0.434336,
0.370513,
0.316531,
0.298552,
0.223933,
0.363336,
0.374262,
0.340074,
0.373051,
0.370572,
0.278853,
0.444622,
0.373106,
0.222277,
0.370513,
0.370572,
0.370513,
0.373977,
0.434288,
0.276318,
0.413182,
0.43516,
0.318138,
0.338181,
0.409868,
0.298769,
0.370572,
0.373332,
0.298778,
0.277178,
0.298544,
0.279126,
0.340082,
0.370572,
0.373977,
0.276249,
0.456514,
0.298485,
0.298485,
0.277474,
0.342609,
0.276307,
0.476937,
0.298494,
0.370574,
0.278792,
0.282811,
0.21901,
0.291357,
0.313526,
0.37058,
0.27719,
0.382684,
0.27995,
0.34348,
0.276315,
0.370572,
0.298544,
0.279658,
0.373117,
0.27631,
0.276603,
0.276257,
0.437686,
0.276315,
0.434344,
0.477819,
0.380079,
0.373393,
0.30109,
0.276316,
0.43687,
0.321497,
0.298828,
0.373774,
0.373109,
0.373977,
0.373106,
0.382242,
0.318872,
0.309883,
0.434339,
0.279655,
0.340071,
0.392811,
0.279126,
0.298497,
0.373977,
0.381961,
0.370864,
0.37339,
0.340077,
0.276307,
0.283955,
0.371454,
0.390651,
0.227896,
0.484821,
0.2533,
0.437157,
0.27631,
0.373109,
0.278839,
0.392808,
0.509981,
0.278842,
0.373106,
0.276318,
0.362308,
0.373104,
0.374805,
0.414055,
0.444027,
0.279663,
0.230489,
0.434339,
0.31567,
0.395343,
0.298547,
0.315017,
0.444021,
0.447088,
0.371446,
0.446559,
0.468522,
0.298488,
0.44374,
0.276257,
0.362316,
0.446283,
0.373109,
0.510268,
0.301081,
0.340071,
0.446275,
0.43687,
0.434339,
0.370572,
0.298547,
0.370572,
0.351955,
0.371387,
0.446275,
0.46122,
0.446278,
0.427103,
0.391365,
0.434347,
0.436873,
0.594475,
0.373109,
0.44743,
0.30109,
0.461006,
0.534178,
0.434336,
0.446278,
0.373051,
0.365874,
0.510039,
0.446283,
0.55766,
0.438992,
0.298831,
0.340074,
0.37425,
0.349476,
0.530769,
0.278845,
0.452595,
0.352831,
0.466452,
0.446275,
0.34942,
0.370859,
0.276318,
0.351952,
0.389065,
0.297972,
0.507507,
0.530772,
0.349476,
0.370574,
0.435479,
0.363278,
0.363339,
0.373106,
0.46598,
