0.0318549, 0.0235887, 0.00780261, 0.00847578, 0.00913596, 0.04372, 0.0416245, 0.000542641, 0.00179648, 0.0303694,
0.0235887, 0.00780261, 0.00847578, 0.00913596, 0.04372, 0.0224833, 0.0416245, 0.168088, 0.00179648,
0.00780261, 0.04372, 0.0235887, 0.00179648, 0.0416245, 0.0224833, 0.168088,
0.00847578, 0.0235887, 0.00780261, 0.04372, 0.00913596, 0.0416245, 0.00179648, 0.0224833, 0.168088,
0.00847578, 0.00291181, 0.0235887, 0.00913596, 0.00780261, 0.04372, 0.0407318, 0.00179648, 0.168088, 0.000542641,
0.00847578, 0.0235887, 0.00780261, 0.04372, 0.0416245, 0.168088,
0.00291181, 0.00780261, 0.0235887, 0.04372, 0.00913596, 0.168088, 0.0416245, 0.00179648, 0.0283635,
0.00847578, 0.00780261, 0.00913596, 0.0235887, 0.04372, 0.0416245, 0.0224833, 0.00179648, 0.168088,
0.00291181, 0.00780261, 0.0235887, 0.00913596, 0.04372, 0.0416245, 0.168088, 0.00179648,
0.00847578, 0.0235887, 0.00780261, 0.04372, 0.00913596, 0.0416245, 0.168088, 0.0303694,
0.0318549, 0.00913596, 0.0235887, 0.00780261, 0.04372, 0.0224833, 0.0416245, 0.168088,
0.00291181, 0.0235887, 0.00913596, 0.00780261, 0.04372, 0.0224833, 0.0416245, 0.168088, 0.000542641, 0.00179648, 0.00847459,
0.0318549, 0.00847578, 0.0235887, 0.00913596, 0.00780261, 0.04372, 0.0416245, 0.0224833, 0.00179648, 0.168088,
0.0318549, 0.00291181, 0.00780261, 0.0235887, 0.00913596, 0.04372, 0.0416245, 0.168088, 0.00179648, 0.073444,
0.00847578, 0.00913596, 0.0235887, 0.00780261, 0.04372, 0.168088, 0.0224833, 0.0416245,
0.00291181, 0.00913596, 0.00847578, 0.00780261, 0.0235887, 0.04372, 0.0416245, 0.00179648, 0.0283635, 0.0303694, 0.168088,
0.00847578, 0.0235887, 0.00780261, 0.04372, 0.00913596, 0.00179648, 0.0416245, 0.000542641, 0.0303694,
0.0235887, 0.04372, 0.00780261, 0.00913596, 0.168088, 0.00847459,
0.00913596, 0.0235887, 0.00780261, 0.04372, 0.0114067, 0.00847459,
0.0318549, 0.00847578, 0.0235887, 0.00780261, 0.04372, 0.0416245, 0.168088, 0.00179648, 0.0283635,
