0.00018803, 0.00510709, 0.00473704, 0.000557997
5.56823e-08, 5.14205e-08, 5.27113e-08
0.000151828, 0.00275466, 0.000129612, 0.00273239
0.00799047, 0.00793644, 0.000549882, 0.000495895
7.50153e-08, 7.61005e-08, 8.69284e-08
0.000502232, 0.00416684, 0.00403777, 0.000373225
0.000138718, 0.000254146, 0.00441767, 0.00453316
0.000247577, 0.00334255, 0.000199061, 0.00339079
4.07937e-08, 2.21364e-08, 1.52855e-08
2.28969e-07, 2.27775e-07, 2.34398e-07
3.24906e-09, 1.03369e-08, 1.92588e-08
1.58831e-07, 0.0178142, 1.71957e-07, 1.54825e-07
1.20297e-11, 1.91874e-08, 4.01925e-08
1.3162e-07, 4.51344e-07, 4.434e-07
7.65474e-08, 8.32629e-08, 7.96368e-08
9.97498e-08, 8.35632e-08, 8.34355e-08
3.85014e-09, 1.29865e-08, 1.88135e-08
3.24583e-08, 4.41977e-08, 3.04905e-08
1.86192e-08, 1.27122e-08, 1.81914e-08
6.05485e-10, 7.97685e-10, 7.70284e-09
0.000187199, 0.0141397, 3.3007e-05, 0.00037155, 0.000151536
0.000502184, 0.000373279, 0.00416678, 0.00403784
2.88913e-05, 0.000338566, 0.000344619, 2.22831e-05
1.83881e-07, 3.21463e-07, 3.26044e-07
9.48784e-08, 9.54504e-08, 9.28713e-08
6.05485e-10, 7.70284e-09, 7.97685e-10
0.00193996, 0.00358773, 0.00184373, 9.12019e-05, 0.0053403
0.00108192, 3.90847e-05, 0.00738753, 0.00654076, 0.000196208
4.00241e-08, 2.40126e-09, 3.78152e-08
1.44107e-07, 1.06347e-07, 1.35929e-07
3.65793e-08, 5.04924e-08, 2.40495e-08
0.000373429, 0.00416682, 0.00403773, 0.000502557
5.61913e-09, 5.24781e-09, 6.99982e-09
4.78089e-09, 8.526e-09, 8.37283e-09
3.24906e-09, 1.92588e-08, 1.03369e-08
1.46277e-07, 1.58417e-07, 6.90914e-08
0.00249598, 0.00109928, 0.00278207, 0.00100053, 0.00038501
2.30421e-05, 0.000167638, 1.61605e-05, 0.000174482
1.60963e-08, 7.35123e-08, 1.53639e-08
0.000145397, 0.000317613, 8.18904e-05, 0.000544673
2.02712e-08, 3.64962e-08, 2.72771e-08
0.00133636, 0.00150023, 0.0130838, 0.00327006, 0.00138963, 0.0149065
3.24906e-09, 1.92588e-08, 1.03369e-08
3.24906e-09, 1.03369e-08, 1.92588e-08
0.000153106, 0.00373967, 0.00371836, 0.00013257
0.000156437, 0.000123103, 0.00409693, 0.00413096
3.24906e-09, 1.92588e-08, 1.03369e-08
0.000151828, 0.00275466, 0.000129612, 0.00273239
2.61341e-09, 1.55253e-09, 9.27872e-09
6.05485e-10, 7.97685e-10, 7.70284e-09
5.87849e-08, 6.6881e-08, 5.92384e-08
0.000164471, 0.00264282, 0.00271844, 8.89615e-05
5.80894e-05, 0.00451574, 0.0044276, 0.000146473
0.0154416, 5.59887e-09, 1.21818e-08, 3.26226e-09
2.81944e-08, 1.34702e-08, 0.015062, 2.31387e-08
2.28969e-07, 2.27775e-07, 2.34398e-07
0.00598247, 0.00543831, 0.00184003, 0.00129564
3.24906e-09, 1.92588e-08, 1.03369e-08
7.50153e-08, 7.61005e-08, 8.69284e-08
1.10365e-08, 1.81035e-08, 2.45949e-08
0.00153064, 0.0016579, 0.00339616, 0.000207927
4.81496e-08, 5.3764e-08, 3.87599e-08
0.000850484, 0.000679501, 0.000124554, 0.00466206, 0.000840373, 0.00545592
2.70267e-08, 1.39898e-08, 3.04612e-08
3.97976e-08, 2.01534e-08, 4.80932e-08
