0.0580302,
0.0519458,
0.0523465,
0.0575408,
0.0581713,
0.0505969,
0.052903,
0.0401565,
0.0324232,
0.0577786,
0.0305772,
0.0422247,
0.0431592,
0.0599748,
0.0454594,
0.0471916,
0.0457171,
0.061839,
0.0512986,
0.0508844,
0.0503194,
0.0512858,
0.0578657,
0.048482,
0.0429702,
0.0506803,
0.0539823,
0.0498278,
0.0461451,
0.0593058,
0.0461519,
0.0326203,
0.059509,
0.0304214,
0.0278131,
0.0460774,
0.0446421,
0.0490798,
0.0591786,
0.0386409,
0.048083,
0.0406378,
0.0559594,
0.0389128,
0.0437909,
0.0631597,
0.0725748,
0.0373042,
0.0370596,
0.0439509,
0.0482139,
0.0379498,
0.0273872,
0.0375691,
0.0329943,
0.034804,
0.0372533,
0.0325704,
0.0321109,
0.0378747,
0.0393998,
0.0254558,
0.0245183,
0.0354327,
0.0248722,
0.0259118,
0.0227251,
0.0262843,
0.0253924,
0.0375368,
0.0321818,
0.0352043,
0.0214241,
0.03312,
0.0336565,
0.0221744,
0.0324819,
0.0223656,
0.0321501,
0.0262171,
0.0244141,
0.0247732,
0.0345593,
0.0501539,
0.0281137,
0.0209062,
0.0349646,
0.032163,
0.0236363,
0.0381234,
0.0314089,
0.0324683,
0.034948,
0.0215962,
0.0247879,
0.0379576,
0.0100669,
0.0371394,
0.0308937,
0.0248739,
0.0291992,
0.0278275,
0.031496,
0.0397028,
0.0331948,
0.0218749,
0.0246615,
0.03262,
0.0218732,
0.0333024,
0.021219,
0.0281884,
0.0231659,
0.023821,
0.0251515,
0.0205038,
0.0242809,
0.0102509,
0.0247517,
0.036585,
0.0382508,
0.0281544,
0.0220387,
0.0326755,
0.0259168,
0.0583303,
0.0243993,
0.0538728,
0.038899,
0.0325212,
0.0368363,
0.025693,
0.0246454,
0.0311579,
0.0165768,
0.020462,
0.0109183,
0.0329493,
0.0219206,
0.0241622,
0.0370173,
0.0268169,
0.0364199,
0.0223821,
0.0228488,
0.0104211,
0.0211113,
0.0458099,
0.0272989,
0.0225302,
0.0244896,
0.0242205,
0.0401108,
0.0371922,
0.0405061,
0.0257674,
0.0279748,
0.0220973,
0.0372254,
0.0341702,
0.0122326,
0.0309679,
0.0342176,
0.027994,
0.0304621,
0.0255493,
0.0221168,
0.0242866,
0.040026,
0.032092,
0.0292566,
0.0206358,
0.0273892,
0.0210825,
0.0267608,
0.0247296,
0.0323549,
0.0216793,
0.0350264,
0.00976923,
0.0264068,
0.0223362,
0.0225912,
0.0221105,
