0.719663,
0.59145,
0.610165,
0.67032,
0.702281,
0.555947,
0.599441,
0.499394,
0.466828,
0.672187,
0.391707,
0.557806,
0.513204,
0.71957,
0.574978,
0.604022,
0.52675,
0.796446,
0.586548,
0.685871,
0.643225,
0.578388,
0.697608,
0.612221,
0.524482,
0.564351,
0.646261,
0.576818,
0.552158,
0.712178,
0.530271,
0.454338,
0.725442,
0.426356,
0.434518,
0.545637,
0.514278,
0.661787,
0.70971,
0.476662,
0.617506,
0.577551,
0.651325,
0.517606,
0.652927,
0.71639,
0.877492,
0.491855,
0.530957,
0.610173,
0.633297,
0.532003,
0.452776,
0.51146,
0.449886,
0.503428,
0.499529,
0.43657,
0.410668,
0.507631,
0.533445,
0.406407,
0.382919,
0.491554,
0.394097,
0.397249,
0.359935,
0.38692,
0.416084,
0.454828,
0.425643,
0.486506,
0.306841,
0.42924,
0.442468,
0.342088,
0.428019,
0.352408,
0.41944,
0.376228,
0.40197,
0.390939,
0.499377,
0.559918,
0.410847,
0.319991,
0.510157,
0.418811,
0.377295,
0.508076,
0.382866,
0.422952,
0.473294,
0.332039,
0.358402,
0.494341,
0.20287,
0.525686,
0.488297,
0.389978,
0.4578,
0.421282,
0.38566,
0.543563,
0.459412,
0.319497,
0.380842,
0.433946,
0.338082,
0.446967,
0.293131,
0.4493,
0.360768,
0.394649,
0.414924,
0.30517,
0.36786,
0.216829,
0.38887,
0.508962,
0.526796,
0.425778,
0.332298,
0.441451,
0.428424,
0.652757,
0.366821,
0.613982,
0.532591,
0.432083,
0.516374,
0.357838,
0.369433,
0.44498,
0.33043,
0.306856,
0.23854,
0.439934,
0.324226,
0.35119,
0.531931,
0.440919,
0.465345,
0.347033,
0.376105,
0.227949,
0.332274,
0.5946,
0.404825,
0.354071,
0.378221,
0.355808,
0.549768,
0.556564,
0.513546,
0.386012,
0.408672,
0.336518,
0.476344,
0.47326,
0.273651,
0.463182,
0.47115,
0.409153,
0.434963,
0.364111,
0.33803,
0.405732,
0.549488,
0.413201,
0.449089,
0.30557,
0.402274,
0.326628,
0.431987,
0.38253,
0.428588,
0.319827,
0.47141,
0.193016,
0.354344,
0.345546,
0.326789,
0.335531,
