0.359829,
0.222616,
0.274031,
0.252913,
0.288114,
0.36218,
0.307872,
0.261308,
0.227611,
0.382044,
0.296664,
0.262861,
0.222492,
0.291545,
0.222609,
0.257908,
0.222492,
0.222609,
0.297856,
0.265888,
0.299817,
0.387352,
0.288715,
0.1481,
0.238344,
0.349685,
0.307989,
0.264563,
0.46498,
0.402253,
0.227022,
0.357062,
0.383276,
0.362057,
0.236067,
0.294872,
0.393244,
0.416756,
0.2591,
0.377186,
0.285089,
0.249389,
0.227735,
0.234053,
0.300282,
0.439845,
0.35785,
0.25997,
0.313338,
0.300946,
0.265341,
0.314781,
0.291459,
0.239158,
0.346415,
0.396051,
0.470338,
0.227735,
0.363363,
0.300087,
0.36613,
0.25279,
0.31363,
0.262681,
0.222616,
0.425576,
0.280624,
0.260094,
0.38312,
0.25997,
0.296895,
0.336966,
0.222609,
0.356931,
0.223,
0.228803,
0.430998,
0.227735,
0.276021,
0.330063,
0.25997,
0.292792,
0.377093,
0.329023,
0.327125,
0.314883,
0.305389,
0.294693,
0.389706,
0.227611,
0.32128,
0.39322,
0.26922,
0.408932,
0.272659,
0.347242,
0.313115,
0.22825,
0.370488,
0.378774,
0.290267,
0.403293,
0.394416,
0.222485,
0.266803,
0.263376,
0.469875,
0.335553,
0.259123,
0.36811,
0.340564,
0.185454,
0.302129,
0.231565,
0.322443,
0.288715,
0.25279,
0.270694,
0.311053,
0.350681,
0.465648,
0.245217,
0.286653,
0.3191,
0.386219,
0.246412,
0.37278,
0.254844,
0.295033,
0.233724,
0.325629,
0.261191,
0.490069,
0.384952,
0.430607,
0.335081,
0.266803,
0.25997,
0.300101,
0.228126,
0.22929,
0.263176,
0.412629,
0.256523,
0.409586,
0.227611,
0.293254,
0.231412,
0.272189,
0.222485,
0.333913,
0.51523,
0.428286,
0.331931,
0.412168,
0.311718,
0.261162,
0.260094,
0.254844,
0.313834,
0.303799,
0.271796,
0.355436,
0.222492,
0.308026,
0.408932,
0.25997,
0.300378,
0.356931,
0.434604,
0.295163,
0.389928,
0.302962,
0.377062,
0.442311,
0.394416,
0.31422,
0.344443,
0.406125,
0.24347,
0.305965,
0.337648,
0.415918,
0.400857,
0.228126,
0.321712,
0.234444,
0.275513,
0.469572,
0.300797,
0.254844,
0.269583,
0.290391,
0.222485,
0.347377,
0.454903,
0.252782,
0.234444,
0.362188,
0.389297,
0.256871,
0.380661,
0.228126,
0.359698,
0.25279,
0.301559,
0.461267,
0.227611,
0.442322,
0.311147,
0.298433,
0.266083,
0.259638,
0.222492,
0.233929,
0.301115,
0.257908,
0.320113,
0.252782,
0.288547,
0.549546,
0.410858,
0.39144,
0.265443,
0.260704,
0.223,
0.341743,
0.279111,
0.29838,
0.357446,
0.233929,
0.223,
0.14797,
0.362057,
0.29327,
0.419712,
0.261482,
0.377424,
0.254851,
0.337138,
0.332251,
0.29327,
0.319527,
0.29327,
0.399174,
0.227611,
0.337312,
0.388971,
0.426134,
0.402954,
0.289547,
0.29327,
0.390809,
0.528636,
